date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:05:10 AM,191,802.860648148148,709.75,616.5,802.860648148148,672.474168156545
1:05:13 AM,192,818.610648148148,624.333333333333,625,818.610648148148,711.607056129864
1:05:16 AM,193,838.143981481482,743.277777777778,729.5,838.143981481482,764.29438664716
1:05:19 AM,194,861.702314814815,679.851851851852,666,861.702314814815,824.535236751816
1:05:22 AM,196,884.714814814815,1036,1036,884.714814814815,943.673803896731
1:05:25 AM,198,905.44959742351,1041,1041,905.44959742351,1021.01537391166
1:05:28 AM,199,937.874597423511,1040.66666666667,1042,937.874597423511,1031.36536451635
1:05:31 AM,200,971.32459742351,1030,1030,971.32459742351,1027.39565844379
1:05:34 AM,201,997.79959742351,1017.66666666667,1018,997.79959742351,1017.23765421244
1:05:37 AM,202,1026.51626409018,1007,1007,1026.51626409018,1009.0227503408
1:05:40 AM,203,1056.95376409018,1005,1005,1056.95376409018,1010.88234534733
1:05:43 AM,204,1092.33709742351,1010,1010,1092.33709742351,1028.683168655
1:05:46 AM,205,1122.69820853462,1074.66666666667,1045.5,1122.69820853462,1059.23327330476
1:05:49 AM,206,1157.68061594203,1144.16666666667,1105,1157.68061594203,1097.07604324202
1:05:52 AM,207,1176.03061594203,1117.75,1118.5,1176.03061594203,1136.75486241221
1:05:55 AM,208,1196.11811594203,1062.69565217391,1067,1196.11811594203,1172.81311476077
1:05:58 AM,210,1229.9447826087,1286,1286,1229.9447826087,1222.2371002292
1:06:01 AM,213,1267.76621118012,1293,1293,1267.76621118012,1263.99627249602
1:06:04 AM,214,1304.81787784679,1303.5,1303.5,1304.81787784679,1277.44265381406
1:06:07 AM,215,1337.47941630833,1304,1304,1337.47941630833,1294.05256047386
1:06:10 AM,216,1366.27524964166,1318.5,1318.5,1366.27524964166,1315.86611051176
1:06:13 AM,217,1422.15024964166,1332,1332,1422.15024964166,1344.48243040584
1:06:16 AM,218,1476.56691630833,1350.5,1350.5,1476.56691630833,1379.73668040119
1:06:19 AM,219,1529.358582975,1379.5,1379.5,1529.358582975,1421.02302918467
1:06:22 AM,220,1584.65441630833,1403,1403,1584.65441630833,1467.73564544312
1:06:25 AM,221,1643.76963369963,1442.75,1443,1643.76963369963,1519.2686978634
1:06:28 AM,222,1693.23213369963,1717.2,1505,1693.23213369963,1574.88015369701
1:06:31 AM,223,1745.18213369963,1786.42857142857,1886,1745.18213369963,1633.28317445401
1:06:34 AM,224,1810.31713369963,1758.7,1739,1810.31713369963,1693.05472020914
1:06:37 AM,225,1885.18499084249,1660.23076923077,1602,1885.18499084249,1752.77175103711
1:06:40 AM,226,1964.48499084249,1580.91666666667,1529,1964.48499084249,1811.34589216689
1:06:43 AM,229,2032.50999084249,2127.5,2127.5,2032.50999084249,1984.05249644264
1:06:46 AM,231,2122.23499084249,2163,2163,2122.23499084249,2102.52656003286
1:06:49 AM,232,2214.05999084249,2200,2197,2214.05999084249,2164.51934305018
1:06:52 AM,233,2307.90999084249,2223.66666666667,2227,2307.90999084249,2229.12922821578
1:06:55 AM,234,2402.57249084249,2245,2245,2402.57249084249,2297.30939421914
