date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:09:40 AM,301,22074.2869565217,22165,22165,22074.2869565217,21428.1981871721
1:09:43 AM,302,22360.0869565217,22064,22064,22360.0869565217,21648.9566021725
1:09:46 AM,303,22603.6119565217,22003.5,22003.5,22603.6119565217,22032.8871061444
1:09:49 AM,304,22895.9219565217,22038,22038,22895.9219565217,22525.2249232424
1:09:52 AM,305,23083.4886231884,22121,22121,23083.4886231884,23051.4197456545
1:09:55 AM,306,23349.4886231884,22494.25,22484,23349.4886231884,23536.9212655686
1:09:58 AM,307,23693.0511231884,24216.75,24245.5,23693.0511231884,23907.1791751729
1:10:01 AM,308,24158.9391666667,24266,23965.5,24158.9391666667,24109.5971418814
1:10:04 AM,309,24562.7141666667,24803.1666666667,24681.5,24562.7141666667,24179.3947340124
1:10:07 AM,310,24913.8641666667,24977,24977,24913.8641666667,24173.7454951103
1:10:10 AM,313,25281.3070238095,24781,24781,25281.3070238095,24275.8522276488
1:10:13 AM,314,25640.9570238095,24580,24580,25640.9570238095,24540.1511000577
1:10:16 AM,315,26008.9820238095,24396,24396,26008.9820238095,24995.3579697761
1:10:19 AM,316,26257.0486904762,26058.2,24257,26257.0486904762,25601.0819334518
1:10:22 AM,317,26577.8986904762,24297.3333333333,24273,26577.8986904762,26297.4191983536
1:10:25 AM,318,26992.8861904762,26039,25264,26992.8861904762,27024.4659717501
1:10:28 AM,319,27222.2549404762,28558.5833333333,28982.5,27222.2549404762,27722.31846091
1:10:31 AM,320,27341.5913041126,29969.5,30024,27341.5913041126,28339.0931909085
1:10:34 AM,321,27388.5329707792,29125,29150,27388.5329707792,28854.9879580461
1:10:37 AM,322,27429.7829707792,29324,29327,27429.7829707792,29258.2208764296
1:10:40 AM,323,27486.6829707792,29513.8571428571,29586,27486.6829707792,29537.0100601661
1:10:43 AM,324,27575.3829707792,29257,29257,27575.3829707792,29679.5736233624
1:10:46 AM,327,27709.7829707792,29364,29364,27709.7829707792,29319.3936745992
1:10:49 AM,328,27795.8086850649,26999.3333333333,25732,27795.8086850649,29001.0941160124
1:10:52 AM,329,27947.6920183983,28538,29798,27947.6920183983,28618.594568593
1:10:55 AM,330,27985.4063041126,30794,30827,27985.4063041126,28192.8469117412
1:10:58 AM,331,27889.1871374459,28804.125,30178.5,27889.1871374459,27744.8030248571
1:11:01 AM,332,27721.7121374459,26652.7272727273,26073,27721.7121374459,27298.5575463251
1:11:04 AM,333,27580.2621374459,25742,25742,27580.2621374459,26890.7761504674
1:11:07 AM,334,27409.6621374459,25802,25802,27409.6621374459,26561.2672705903
1:11:10 AM,335,27209.944280303,25919,25919,27209.944280303,26349.8393400001
1:11:13 AM,336,27011.384280303,26354,26339,27011.384280303,26296.3007920031
1:11:16 AM,337,26815.315530303,27084,27084,26815.315530303,26421.5459617549
1:11:19 AM,338,26670.9988636364,27778.7142857143,27812,26670.9988636364,26670.8127918073
1:11:22 AM,339,26534.2988636364,27335,27254,26534.2988636364,26970.4251265614
1:11:25 AM,340,26363.1488636364,26793.2857142857,26808,26363.1488636364,27246.7068104182
1:11:28 AM,341,26275.9426136364,26634.2,26624,26275.9426136364,27425.9816877787
1:11:31 AM,346,26259.93125,26620,26620,26259.93125,26488.5970400848
1:11:34 AM,347,26253.0979166667,26296,26296,26253.0979166667,26140.2380053771
1:11:37 AM,348,26191.9443452381,25912,25912,26191.9443452381,25812.7415255468
1:11:40 AM,349,26279.5943452381,25519.5,25519.5,26279.5943452381,25538.0318534229
1:11:43 AM,350,26288.2443452381,25285.8,24924,26288.2443452381,25348.0332418341
1:11:46 AM,351,26313.9443452381,25442.625,25259,26313.9443452381,25266.4705608949
1:11:49 AM,352,26290.8086309524,24113,23847,26290.8086309524,25284.2711498625
1:11:52 AM,353,26161.3419642857,25804,25804,26161.3419642857,25384.1629652797
1:11:55 AM,356,26026.1310119048,27371,27371,26026.1310119048,26003.6653356577
1:11:58 AM,357,25857.9510119048,27060,27060,25857.9510119048,26259.201622302
1:12:01 AM,358,25659.6510119048,26332.5,26332.5,25659.6510119048,26507.6618707132
1:12:04 AM,359,25480.1010119048,25605.3333333333,25336,25480.1010119048,26717.7388004494
1:12:07 AM,360,25319.8510119048,24578.9285714286,24081,25319.8510119048,26855.3180836715
1:12:10 AM,361,25178.3260119048,27672,27672,25178.3260119048,26886.2853925406
1:12:13 AM,362,25045.9360119048,26527,26527,25045.9360119048,26786.2419515579
1:12:16 AM,365,24913.0547619048,27598,27598,24913.0547619048,25883.543677477
1:12:19 AM,366,24913.8476190476,27316,27316,24913.8476190476,25462.3848897457
1:12:22 AM,367,24741.8476190476,24745.6666666667,24667.5,24741.8476190476,25021.394730832
1:12:25 AM,368,24480.9904761905,24089.0666666667,23407,24480.9904761905,24584.752186938
1:12:28 AM,369,24088.7654761905,23270.6,23134,24088.7654761905,24173.5954580755
1:12:31 AM,370,23799.5804761905,22654,22654,23799.5804761905,23796.8995994964
1:12:34 AM,373,23505.7638095238,22705,22705,23505.7638095238,22932.9199360779
1:12:37 AM,374,23237.2816666667,22707,22707,23237.2816666667,22753.4102492507
1:12:40 AM,375,22794.0316666667,22689,22689,22794.0316666667,22638.032778016
1:12:43 AM,376,22461.5316666667,22638,22638,22461.5316666667,22583.2055300632
1:12:46 AM,377,22083.7316666667,22785,22554,22083.7316666667,22547.2814675924
1:12:49 AM,378,21731.9983333333,24128.8571428571,24483.5,21731.9983333333,22479.0972914311
1:12:52 AM,379,21497.625,22364,22489,21497.625,22327.4897024069
1:12:55 AM,380,21304.7716666667,22153.8571428571,21985,21304.7716666667,22041.2954013474
1:12:58 AM,382,21098.0416666667,19215.5,19215.5,21098.0416666667,21026.7233941936
1:13:01 AM,383,20932.125,20548.8,20752,20932.125,20424.5852404257
1:13:04 AM,384,20746.425,19729,19932.5,20746.425,19857.2245153947
1:13:07 AM,385,20559.425,19209.2857142857,19143,20559.425,19398.1503657489
1:13:10 AM,386,20364.285,18807,18807,20364.285,19120.8719381363
1:13:13 AM,388,20186.785,19877,19877,20186.785,19213.5664603698
1:13:16 AM,389,20110.985,20042,20042,20110.985,19466.3206875649
